,CustomerId,TransactionStartTime,Value,Amount,IssuedDateLoan,AmountLoan,PaidOnDate,IsFinalPayBack,DueDate,PayBackId,IsThirdPartyConfirmed,IsDefaulted,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_retail,ProductCategory_tv,ProductCategory_utility_bill
710,CustomerId_344,1/16/2019 11:05,1000.0,-1000.0,1/16/2019 11:05,239.0,2/18/2019 13:40,1.0,2/15/2019 11:05,PayBackId_1207,1.0,0.0,1,0,0,0,0,0,0
711,CustomerId_344,1/16/2019 13:20,1000.0,-1000.0,1/16/2019 13:20,533.0,2/27/2019 6:27,0.0,2/15/2019 13:20,PayBackId_1047,1.0,0.0,0,1,0,0,0,0,0
712,CustomerId_344,1/16/2019 13:20,1000.0,-1000.0,1/16/2019 13:20,757.0,3/7/2019 18:32,1.0,2/15/2019 13:20,PayBackId_1036,1.0,0.0,0,1,0,0,0,0,0
713,CustomerId_390,1/16/2019 14:38,1000.0,-1000.0,1/16/2019 14:38,1115.0,2/1/2019 4:35,1.0,2/15/2019 14:37,PayBackId_1275,1.0,0.0,1,0,0,0,0,0,0
714,CustomerId_399,1/16/2019 15:10,21800.0,-20000.0,1/16/2019 15:10,23217.0,1/22/2019 13:02,1.0,2/15/2019 15:10,PayBackId_579,1.0,0.0,0,0,0,0,0,0,1
715,CustomerId_407,1/16/2019 15:26,10000.0,-10000.0,1/16/2019 15:26,3500.0,1/28/2019 17:49,0.0,2/15/2019 15:26,PayBackId_1887,1.0,0.0,1,0,0,0,0,0,0
716,CustomerId_407,1/16/2019 15:26,10000.0,-10000.0,1/16/2019 15:26,8950.0,2/27/2019 8:34,1.0,2/15/2019 15:26,PayBackId_1378,1.0,0.0,1,0,0,0,0,0,0
717,CustomerId_89,1/16/2019 17:54,1000.0,-1000.0,1/16/2019 17:54,1465.0,4/12/2019 14:43,1.0,2/15/2019 17:54,PayBackId_793,1.0,0.0,0,1,0,0,0,0,0
718,CustomerId_402,1/17/2019 9:56,5000.0,-5000.0,1/17/2019 9:56,5325.0,1/22/2019 16:08,1.0,2/16/2019 9:56,PayBackId_1433,1.0,0.0,0,1,0,0,0,0,0
719,CustomerId_402,1/17/2019 10:00,2000.0,-2000.0,1/17/2019 10:00,2270.0,2/5/2019 23:56,1.0,2/16/2019 10:00,PayBackId_1096,1.0,0.0,0,1,0,0,0,0,0
720,CustomerId_308,1/17/2019 10:35,1000.0,-1000.0,1/17/2019 10:35,1090.0,1/28/2019 9:44,1.0,2/16/2019 10:35,PayBackId_204,1.0,0.0,0,1,0,0,0,0,0
721,CustomerId_308,1/17/2019 10:38,1000.0,-1000.0,1/17/2019 10:38,1095.0,1/28/2019 12:52,1.0,2/16/2019 10:38,PayBackId_1504,1.0,0.0,0,1,0,0,0,0,0
722,CustomerId_388,1/17/2019 12:51,12000.0,-12000.0,1/17/2019 12:51,14400.0,2/18/2019 19:37,1.0,2/16/2019 12:51,PayBackId_1919,1.0,0.0,0,0,0,0,0,1,0
723,CustomerId_390,1/17/2019 14:58,1000.0,-1000.0,1/17/2019 14:58,1075.0,1/25/2019 3:51,1.0,2/16/2019 14:58,PayBackId_1031,1.0,0.0,1,0,0,0,0,0,0
724,CustomerId_461,1/17/2019 16:12,5000.0,-5000.0,1/17/2019 16:12,5350.0,1/24/2019 15:46,1.0,2/16/2019 16:12,PayBackId_1068,1.0,0.0,1,0,0,0,0,0,0
725,CustomerId_344,1/17/2019 20:18,1000.0,-1000.0,1/17/2019 20:18,700.0,2/4/2019 11:36,0.0,2/16/2019 20:18,PayBackId_1109,1.0,0.0,1,0,0,0,0,0,0
726,CustomerId_344,1/17/2019 20:18,1000.0,-1000.0,1/17/2019 20:18,445.0,2/8/2019 5:28,1.0,2/16/2019 20:18,PayBackId_1209,1.0,0.0,1,0,0,0,0,0,0
727,CustomerId_292,1/18/2019 3:09,5000.0,-5000.0,1/18/2019 3:09,5350.0,1/24/2019 4:18,1.0,2/17/2019 3:08,PayBackId_814,1.0,0.0,0,1,0,0,0,0,0
728,CustomerId_452,1/18/2019 7:42,14590.0,-13000.0,1/18/2019 7:42,5665.0,3/8/2019 16:25,0.0,2/17/2019 7:41,PayBackId_942,1.0,1.0,0,0,0,0,0,0,1
729,CustomerId_398,1/18/2019 7:50,10000.0,-10000.0,1/18/2019 7:50,10550.0,1/21/2019 20:10,1.0,2/17/2019 7:49,PayBackId_1730,1.0,0.0,1,0,0,0,0,0,0
731,CustomerId_440,1/18/2019 15:06,5000.0,-5000.0,1/18/2019 15:06,6325.0,3/5/2019 8:24,1.0,2/17/2019 15:06,PayBackId_737,1.0,0.0,1,0,0,0,0,0,0
733,CustomerId_440,1/18/2019 17:12,2000.0,-2000.0,1/18/2019 17:12,2530.0,3/5/2019 8:25,1.0,2/17/2019 17:12,PayBackId_242,1.0,0.0,1,0,0,0,0,0,0
734,CustomerId_297,1/18/2019 18:01,5750.0,-5000.0,1/18/2019 18:01,6900.0,2/20/2019 13:51,1.0,2/17/2019 18:00,PayBackId_764,1.0,0.0,0,0,0,0,0,0,1
735,CustomerId_440,1/19/2019 5:28,5000.0,-5000.0,1/19/2019 5:28,6325.0,3/5/2019 8:23,1.0,2/18/2019 5:28,PayBackId_1382,1.0,0.0,1,0,0,0,0,0,0
736,CustomerId_445,1/19/2019 6:54,5000.0,-5000.0,1/19/2019 6:54,5525.0,2/1/2019 11:39,1.0,2/18/2019 6:54,PayBackId_1345,1.0,0.0,1,0,0,0,0,0,0
738,CustomerId_297,1/19/2019 11:54,5000.0,-5000.0,1/19/2019 11:54,6325.0,3/5/2019 16:27,1.0,2/18/2019 11:54,PayBackId_1792,1.0,0.0,0,1,0,0,0,0,0
739,CustomerId_297,1/19/2019 13:52,1000.0,-1000.0,1/19/2019 13:52,1145.0,2/9/2019 17:01,1.0,2/18/2019 13:52,PayBackId_1312,1.0,0.0,1,0,0,0,0,0,0
740,CustomerId_326,1/19/2019 13:54,2000.0,-2000.0,1/19/2019 13:54,2100.0,1/22/2019 7:58,1.0,2/18/2019 13:54,PayBackId_981,1.0,0.0,1,0,0,0,0,0,0
741,CustomerId_297,1/19/2019 15:06,1000.0,-1000.0,1/19/2019 15:06,1145.0,2/9/2019 16:59,1.0,2/18/2019 15:06,PayBackId_1799,1.0,0.0,1,0,0,0,0,0,0
746,CustomerId_440,1/19/2019 19:15,2000.0,-2000.0,1/19/2019 19:15,2520.0,3/5/2019 8:21,1.0,2/18/2019 19:15,PayBackId_886,1.0,0.0,1,0,0,0,0,0,0
748,CustomerId_180,1/20/2019 5:44,5000.0,-5000.0,1/20/2019 5:44,5425.0,1/30/2019 10:20,1.0,2/19/2019 5:44,PayBackId_1851,1.0,0.0,0,1,0,0,0,0,0
749,CustomerId_147,1/20/2019 7:45,13560.0,-12000.0,1/20/2019 7:45,14645.0,1/28/2019 11:03,1.0,2/19/2019 7:45,PayBackId_9,1.0,0.0,0,0,0,0,0,0,1
750,CustomerId_274,1/20/2019 9:26,11000.0,-11000.0,1/20/2019 9:26,11495.0,1/22/2019 4:27,1.0,2/19/2019 9:26,PayBackId_555,1.0,0.0,0,0,0,0,0,1,0
752,CustomerId_488,1/20/2019 11:47,5000.0,-5000.0,1/20/2019 11:47,7425.0,4/25/2019 14:09,1.0,2/19/2019 11:47,PayBackId_975,1.0,0.0,0,1,0,0,0,0,0
754,CustomerId_488,1/20/2019 13:09,5000.0,-5000.0,1/20/2019 13:09,7425.0,4/25/2019 14:07,1.0,2/19/2019 13:09,PayBackId_760,1.0,0.0,0,1,0,0,0,0,0
755,CustomerId_488,1/20/2019 14:26,3000.0,-3000.0,1/20/2019 14:26,3675.0,2/27/2019 12:31,1.0,2/19/2019 14:26,PayBackId_1530,1.0,0.0,0,1,0,0,0,0,0
757,CustomerId_399,1/20/2019 20:28,21800.0,-20000.0,1/20/2019 20:28,22781.0,1/22/2019 13:11,1.0,2/19/2019 20:28,PayBackId_419,1.0,0.0,0,0,0,0,0,0,1
758,CustomerId_445,1/21/2019 8:59,500.0,-500.0,1/21/2019 8:59,525.0,1/23/2019 12:03,1.0,2/20/2019 8:59,PayBackId_1285,1.0,0.0,0,1,0,0,0,0,0
760,CustomerId_310,1/21/2019 17:00,1750.0,-1750.0,1/21/2019 17:00,1908.0,2/1/2019 8:42,1.0,2/20/2019 17:00,PayBackId_2037,1.0,0.0,0,1,0,0,0,0,0
761,CustomerId_445,1/21/2019 17:31,500.0,-500.0,1/21/2019 17:31,523.0,1/23/2019 12:01,1.0,2/20/2019 17:31,PayBackId_1041,1.0,0.0,1,0,0,0,0,0,0
762,CustomerId_180,1/21/2019 17:38,5000.0,-5000.0,1/21/2019 17:38,5375.0,1/30/2019 10:20,1.0,2/20/2019 17:38,PayBackId_701,1.0,0.0,0,1,0,0,0,0,0
764,CustomerId_193,1/21/2019 19:26,1000.0,-1000.0,1/21/2019 19:26,1100.0,2/4/2019 9:11,1.0,2/20/2019 19:26,PayBackId_483,1.0,0.0,1,0,0,0,0,0,0
765,CustomerId_398,1/21/2019 20:51,3000.0,-3000.0,1/21/2019 20:51,3165.0,1/25/2019 16:41,1.0,2/20/2019 20:51,PayBackId_717,1.0,0.0,1,0,0,0,0,0,0
767,CustomerId_390,1/22/2019 5:11,1000.0,-1000.0,1/22/2019 5:11,1085.0,2/1/2019 4:48,1.0,2/21/2019 5:11,PayBackId_1594,1.0,0.0,1,0,0,0,0,0,0
768,CustomerId_390,1/22/2019 5:52,1000.0,-1000.0,1/22/2019 5:52,1050.0,1/25/2019 3:50,1.0,2/21/2019 5:52,PayBackId_1597,1.0,0.0,1,0,0,0,0,0,0
769,CustomerId_310,1/22/2019 6:03,1750.0,-1750.0,1/22/2019 6:03,1908.0,2/1/2019 8:43,1.0,2/21/2019 6:03,PayBackId_1758,1.0,0.0,0,1,0,0,0,0,0
770,CustomerId_310,1/22/2019 6:04,1750.0,-1750.0,1/22/2019 6:04,1908.0,2/1/2019 8:41,1.0,2/21/2019 6:03,PayBackId_222,1.0,0.0,0,1,0,0,0,0,0
771,CustomerId_344,1/22/2019 6:56,1000.0,-1000.0,1/22/2019 6:56,1485.0,5/6/2019 8:53,1.0,2/21/2019 6:56,PayBackId_363,1.0,0.0,0,1,0,0,0,0,0
773,CustomerId_402,1/22/2019 9:21,2000.0,-2000.0,1/22/2019 9:21,2220.0,2/5/2019 23:54,1.0,2/21/2019 9:21,PayBackId_217,1.0,0.0,1,0,0,0,0,0,0
774,CustomerId_390,1/22/2019 11:26,500.0,-500.0,1/22/2019 11:26,560.0,2/8/2019 4:09,1.0,2/21/2019 11:26,PayBackId_1005,1.0,0.0,1,0,0,0,0,0,0
776,CustomerId_315,1/22/2019 13:55,1000.0,-1000.0,1/22/2019 13:55,1040.0,1/23/2019 11:18,1.0,2/21/2019 13:55,PayBackId_406,1.0,0.0,0,1,0,0,0,0,0
777,CustomerId_390,1/22/2019 14:30,5000.0,-5000.0,1/22/2019 14:30,2349.0,2/1/2019 4:55,0.0,2/21/2019 14:30,PayBackId_747,1.0,0.0,1,0,0,0,0,0,0
778,CustomerId_390,1/22/2019 14:30,5000.0,-5000.0,1/22/2019 14:30,3251.0,2/8/2019 4:08,1.0,2/21/2019 14:30,PayBackId_790,1.0,0.0,1,0,0,0,0,0,0
779,CustomerId_390,1/22/2019 14:56,500.0,-500.0,1/22/2019 14:56,525.0,1/25/2019 3:56,1.0,2/21/2019 14:55,PayBackId_1585,1.0,0.0,1,0,0,0,0,0,0
780,CustomerId_390,1/22/2019 18:10,500.0,-500.0,1/22/2019 18:10,560.0,2/8/2019 4:10,1.0,2/21/2019 18:10,PayBackId_2030,1.0,0.0,1,0,0,0,0,0,0
781,CustomerId_310,1/22/2019 18:17,9000.0,-9000.0,1/22/2019 18:17,9765.0,2/1/2019 8:40,1.0,2/21/2019 18:17,PayBackId_1358,1.0,0.0,1,0,0,0,0,0,0
782,CustomerId_57,1/22/2019 18:39,14000.0,-14000.0,1/22/2019 18:39,3000.0,1/25/2019 11:39,0.0,2/21/2019 18:39,PayBackId_1520,1.0,0.0,1,0,0,0,0,0,0
783,CustomerId_57,1/22/2019 18:39,14000.0,-14000.0,1/22/2019 18:39,3000.0,2/1/2019 11:00,0.0,2/21/2019 18:39,PayBackId_1816,1.0,0.0,1,0,0,0,0,0,0
784,CustomerId_57,1/22/2019 18:39,14000.0,-14000.0,1/22/2019 18:39,3000.0,2/8/2019 7:07,0.0,2/21/2019 18:39,PayBackId_537,1.0,0.0,1,0,0,0,0,0,0
785,CustomerId_57,1/22/2019 18:39,14000.0,-14000.0,1/22/2019 18:39,1030.0,2/12/2019 19:47,0.0,2/21/2019 18:39,PayBackId_1610,1.0,0.0,1,0,0,0,0,0,0
786,CustomerId_57,1/22/2019 18:39,14000.0,-14000.0,1/22/2019 18:39,6000.0,2/12/2019 19:48,1.0,2/21/2019 18:39,PayBackId_1272,1.0,0.0,1,0,0,0,0,0,0
787,CustomerId_471,1/22/2019 19:27,5000.0,-5000.0,1/22/2019 19:27,6150.0,3/2/2019 6:48,1.0,2/21/2019 19:27,PayBackId_1221,1.0,0.0,1,0,0,0,0,0,0
789,CustomerId_193,1/22/2019 19:52,3000.0,-3000.0,1/22/2019 19:52,3285.0,2/4/2019 9:12,1.0,2/21/2019 19:52,PayBackId_1764,1.0,0.0,1,0,0,0,0,0,0
790,CustomerId_274,1/23/2019 4:34,10000.0,-10000.0,1/23/2019 4:34,10450.0,1/25/2019 4:05,1.0,2/22/2019 4:34,PayBackId_1095,1.0,0.0,1,0,0,0,0,0,0
791,CustomerId_315,1/23/2019 4:49,2000.0,-2000.0,1/23/2019 4:49,2080.0,1/23/2019 11:16,1.0,2/22/2019 4:49,PayBackId_1906,1.0,0.0,0,1,0,0,0,0,0
792,CustomerId_390,1/23/2019 6:17,500.0,-500.0,1/23/2019 6:17,558.0,2/8/2019 4:11,1.0,2/22/2019 6:17,PayBackId_1988,1.0,0.0,1,0,0,0,0,0,0
793,CustomerId_390,1/23/2019 6:23,500.0,-500.0,1/23/2019 6:23,575.0,2/15/2019 4:44,1.0,2/22/2019 6:23,PayBackId_1141,1.0,0.0,1,0,0,0,0,0,0
795,CustomerId_311,1/23/2019 12:22,1000.0,-1000.0,1/23/2019 12:22,1040.0,1/23/2019 15:41,1.0,2/22/2019 12:22,PayBackId_1647,1.0,0.0,1,0,0,0,0,0,0
796,CustomerId_402,1/23/2019 12:47,1000.0,-1000.0,1/23/2019 12:47,1105.0,2/6/2019 0:01,1.0,2/22/2019 12:47,PayBackId_1049,1.0,0.0,1,0,0,0,0,0,0
798,CustomerId_193,1/23/2019 15:04,5000.0,-5000.0,1/23/2019 15:04,5450.0,2/4/2019 9:10,1.0,2/22/2019 15:04,PayBackId_936,1.0,0.0,1,0,0,0,0,0,0
799,CustomerId_405,1/23/2019 16:23,11200.0,-10000.0,1/23/2019 16:23,11928.0,1/29/2019 7:46,1.0,2/22/2019 16:23,PayBackId_852,1.0,0.0,0,0,0,0,0,0,1
800,CustomerId_390,1/23/2019 17:00,500.0,-500.0,1/23/2019 17:00,575.0,2/15/2019 4:45,1.0,2/22/2019 16:59,PayBackId_95,1.0,0.0,1,0,0,0,0,0,0
801,CustomerId_188,1/23/2019 18:34,2000.0,-2000.0,1/23/2019 18:34,2080.0,1/24/2019 9:46,1.0,2/22/2019 18:34,PayBackId_86,1.0,0.0,1,0,0,0,0,0,0
802,CustomerId_28,1/23/2019 18:57,2000.0,-2000.0,1/23/2019 18:57,2160.0,2/1/2019 12:10,1.0,2/22/2019 18:57,PayBackId_861,1.0,0.0,1,0,0,0,0,0,0
803,CustomerId_398,1/23/2019 20:15,11000.0,-11000.0,1/23/2019 20:15,11880.0,2/1/2019 17:13,1.0,2/22/2019 20:15,PayBackId_1293,1.0,0.0,0,0,0,0,0,1,0
805,CustomerId_79,1/23/2019 23:44,10000.0,-10000.0,1/23/2019 23:44,10450.0,1/25/2019 9:46,1.0,2/22/2019 23:44,PayBackId_1190,1.0,0.0,1,0,0,0,0,0,0
806,CustomerId_445,1/24/2019 5:07,2000.0,-2000.0,1/24/2019 5:07,2160.0,2/1/2019 11:41,1.0,2/23/2019 5:07,PayBackId_359,1.0,0.0,1,0,0,0,0,0,0
807,CustomerId_399,1/24/2019 5:22,20000.0,-20000.0,1/24/2019 5:22,21300.0,1/29/2019 11:44,1.0,2/23/2019 5:22,PayBackId_179,1.0,0.0,0,1,0,0,0,0,0
808,CustomerId_315,1/24/2019 5:22,2000.0,-2000.0,1/24/2019 5:22,2100.0,1/26/2019 13:57,1.0,2/23/2019 5:22,PayBackId_847,1.0,0.0,0,1,0,0,0,0,0
812,CustomerId_445,1/24/2019 8:46,1000.0,-1000.0,1/24/2019 8:46,1175.0,2/21/2019 6:32,1.0,2/23/2019 8:46,PayBackId_1984,1.0,0.0,1,0,0,0,0,0,0
814,CustomerId_180,1/24/2019 9:00,1000.0,-1000.0,1/24/2019 9:00,1065.0,1/30/2019 10:20,1.0,2/23/2019 9:00,PayBackId_726,1.0,0.0,0,1,0,0,0,0,0
817,CustomerId_315,1/24/2019 12:10,2000.0,-2000.0,1/24/2019 12:10,2260.0,2/11/2019 12:34,1.0,2/23/2019 12:10,PayBackId_715,1.0,0.0,0,1,0,0,0,0,0
821,CustomerId_451,1/24/2019 16:40,1000.0,-1000.0,1/24/2019 16:40,1085.0,2/2/2019 20:29,1.0,2/23/2019 16:40,PayBackId_390,1.0,0.0,1,0,0,0,0,0,0
822,CustomerId_180,1/24/2019 17:10,3000.0,-3000.0,1/24/2019 17:10,3180.0,1/30/2019 10:20,1.0,2/23/2019 17:10,PayBackId_589,1.0,0.0,1,0,0,0,0,0,0
823,CustomerId_89,1/24/2019 17:22,1000.0,-1000.0,1/24/2019 17:22,1425.0,4/12/2019 14:42,1.0,2/23/2019 17:21,PayBackId_1777,1.0,0.0,0,1,0,0,0,0,0
827,CustomerId_285,1/25/2019 6:20,13500.0,-13500.0,1/25/2019 6:20,16133.0,2/26/2019 5:49,1.0,2/24/2019 6:20,PayBackId_851,1.0,0.0,1,0,0,0,0,0,0
828,CustomerId_168,1/25/2019 6:50,14000.0,-14000.0,1/25/2019 6:50,600.0,1/27/2019 7:15,0.0,2/24/2019 6:50,PayBackId_1789,1.0,0.0,1,0,0,0,0,0,0
829,CustomerId_168,1/25/2019 6:50,14000.0,-14000.0,1/25/2019 6:50,16130.0,2/25/2019 14:33,1.0,2/24/2019 6:50,PayBackId_1397,1.0,0.0,1,0,0,0,0,0,0
830,CustomerId_364,1/25/2019 8:26,1200.0,-1200.0,1/25/2019 8:26,1266.0,1/28/2019 16:08,1.0,2/24/2019 8:26,PayBackId_437,1.0,0.0,1,0,0,0,0,0,0
831,CustomerId_399,1/25/2019 8:34,5750.0,-5000.0,1/25/2019 8:34,6354.0,2/7/2019 16:25,1.0,2/24/2019 8:34,PayBackId_276,1.0,0.0,0,0,0,0,0,0,1
835,CustomerId_44,1/25/2019 13:08,5000.0,-5000.0,1/25/2019 13:08,2000.0,1/29/2019 17:36,0.0,2/24/2019 13:08,PayBackId_941,1.0,0.0,1,0,0,0,0,0,0
836,CustomerId_44,1/25/2019 13:08,5000.0,-5000.0,1/25/2019 13:08,3475.0,2/5/2019 13:16,1.0,2/24/2019 13:08,PayBackId_978,1.0,0.0,1,0,0,0,0,0,0
837,CustomerId_399,1/25/2019 13:56,38050.0,-35000.0,1/25/2019 13:56,43187.0,2/14/2019 6:32,1.0,2/24/2019 13:56,PayBackId_1632,1.0,0.0,0,0,0,0,0,0,1
838,CustomerId_237,1/25/2019 15:36,1000.0,-1000.0,1/25/2019 15:36,1045.0,1/26/2019 18:30,1.0,2/24/2019 15:36,PayBackId_1820,1.0,0.0,1,0,0,0,0,0,0
840,CustomerId_399,1/25/2019 17:36,5000.0,-5000.0,1/25/2019 17:36,5600.0,2/10/2019 18:02,1.0,2/24/2019 17:36,PayBackId_878,1.0,0.0,1,0,0,0,0,0,0
841,CustomerId_451,1/25/2019 19:31,2000.0,-2000.0,1/25/2019 19:31,2160.0,2/2/2019 20:26,1.0,2/24/2019 19:31,PayBackId_1264,1.0,0.0,0,1,0,0,0,0,0
842,CustomerId_446,1/25/2019 19:41,5000.0,-5000.0,1/25/2019 19:41,5250.0,1/28/2019 13:55,1.0,2/24/2019 19:41,PayBackId_533,1.0,0.0,1,0,0,0,0,0,0
843,CustomerId_445,1/25/2019 20:01,600.0,-600.0,1/25/2019 20:01,702.0,2/21/2019 6:37,1.0,2/24/2019 20:01,PayBackId_825,1.0,0.0,1,0,0,0,0,0,0
844,CustomerId_120,1/25/2019 20:52,5000.0,-5000.0,1/25/2019 20:52,900.0,1/30/2019 14:10,0.0,2/24/2019 20:52,PayBackId_1980,1.0,0.0,1,0,0,0,0,0,0
845,CustomerId_120,1/25/2019 20:52,5000.0,-5000.0,1/25/2019 20:52,4475.0,2/2/2019 19:05,1.0,2/24/2019 20:52,PayBackId_914,1.0,0.0,1,0,0,0,0,0,0
846,CustomerId_188,1/26/2019 8:28,3500.0,-3500.0,1/26/2019 8:28,2055.0,1/28/2019 9:34,0.0,2/25/2019 8:28,PayBackId_650,1.0,0.0,0,0,0,0,0,1,0
847,CustomerId_188,1/26/2019 8:28,3500.0,-3500.0,1/26/2019 8:28,1620.0,1/28/2019 18:29,1.0,2/25/2019 8:28,PayBackId_97,1.0,0.0,0,0,0,0,0,1,0
848,CustomerId_399,1/26/2019 8:51,20000.0,-20000.0,1/26/2019 8:51,23900.0,2/26/2019 14:50,1.0,2/25/2019 8:50,PayBackId_722,1.0,0.0,0,1,0,0,0,0,0
849,CustomerId_188,1/26/2019 9:46,6600.0,-6600.0,1/26/2019 9:46,2000.0,1/29/2019 17:23,0.0,2/25/2019 9:46,PayBackId_184,1.0,0.0,0,0,0,0,0,1,0
850,CustomerId_188,1/26/2019 9:46,6600.0,-6600.0,1/26/2019 9:46,990.0,1/30/2019 17:49,0.0,2/25/2019 9:46,PayBackId_1028,1.0,0.0,0,0,0,0,0,1,0
851,CustomerId_188,1/26/2019 9:46,6600.0,-6600.0,1/26/2019 9:46,1000.0,2/3/2019 7:02,0.0,2/25/2019 9:46,PayBackId_909,1.0,0.0,0,0,0,0,0,1,0
852,CustomerId_188,1/26/2019 9:46,6600.0,-6600.0,1/26/2019 9:46,3171.0,2/4/2019 18:58,1.0,2/25/2019 9:46,PayBackId_241,1.0,0.0,0,0,0,0,0,1,0
853,CustomerId_405,1/26/2019 10:22,11200.0,-10000.0,1/26/2019 10:22,11984.0,2/1/2019 15:29,1.0,2/25/2019 10:22,PayBackId_1373,1.0,0.0,0,0,0,0,0,0,1
854,CustomerId_402,1/26/2019 11:34,3000.0,-3000.0,1/26/2019 11:34,3270.0,2/5/2019 23:59,1.0,2/25/2019 11:34,PayBackId_700,1.0,0.0,1,0,0,0,0,0,0
855,CustomerId_98,1/26/2019 13:33,1000.0,-1000.0,1/26/2019 13:33,1070.0,2/1/2019 15:09,1.0,2/25/2019 13:33,PayBackId_607,1.0,0.0,1,0,0,0,0,0,0
857,CustomerId_247,1/26/2019 16:57,43200.0,-40000.0,1/26/2019 16:57,64152.0,6/6/2019 10:05,1.0,2/25/2019 16:57,PayBackId_782,1.0,0.0,0,0,0,0,0,0,1
858,CustomerId_317,1/26/2019 17:06,10000.0,-10000.0,1/26/2019 17:06,10450.0,1/28/2019 13:16,1.0,2/25/2019 17:06,PayBackId_1602,1.0,0.0,1,0,0,0,0,0,0
859,CustomerId_247,1/26/2019 19:44,20000.0,-20000.0,1/26/2019 19:44,29700.0,6/6/2019 10:16,1.0,2/25/2019 19:44,PayBackId_1697,1.0,0.0,1,0,0,0,0,0,0
860,CustomerId_381,1/27/2019 6:08,3000.0,-3000.0,1/27/2019 6:08,3480.0,2/20/2019 7:40,1.0,2/26/2019 6:08,PayBackId_1578,1.0,0.0,1,0,0,0,0,0,0
861,CustomerId_315,1/27/2019 6:48,1000.0,-1000.0,1/27/2019 6:48,1115.0,2/11/2019 12:39,1.0,2/26/2019 6:48,PayBackId_1119,1.0,0.0,1,0,0,0,0,0,0
862,CustomerId_381,1/27/2019 8:46,3000.0,-3000.0,1/27/2019 8:46,3465.0,2/20/2019 7:46,1.0,2/26/2019 8:46,PayBackId_743,1.0,0.0,1,0,0,0,0,0,0
863,CustomerId_381,1/27/2019 8:58,3000.0,-3000.0,1/27/2019 8:58,3480.0,2/20/2019 13:46,1.0,2/26/2019 8:58,PayBackId_56,1.0,0.0,1,0,0,0,0,0,0
864,CustomerId_381,1/27/2019 11:51,2000.0,-2000.0,1/27/2019 11:51,2310.0,2/20/2019 7:44,1.0,2/26/2019 11:51,PayBackId_306,1.0,0.0,1,0,0,0,0,0,0
865,CustomerId_381,1/27/2019 11:59,1000.0,-1000.0,1/27/2019 11:59,1060.0,1/31/2019 14:22,1.0,2/26/2019 11:59,PayBackId_592,1.0,0.0,0,1,0,0,0,0,0
867,CustomerId_336,1/27/2019 16:54,5750.0,-5000.0,1/27/2019 16:54,6124.0,2/1/2019 17:28,1.0,2/26/2019 16:54,PayBackId_1915,1.0,0.0,0,0,0,0,0,0,1
869,CustomerId_446,1/27/2019 19:20,3500.0,-3500.0,1/27/2019 19:20,3640.0,1/28/2019 14:03,1.0,2/26/2019 19:19,PayBackId_266,1.0,0.0,1,0,0,0,0,0,0
870,CustomerId_28,1/27/2019 19:52,1000.0,-1000.0,1/27/2019 19:52,1110.0,2/11/2019 16:42,1.0,2/26/2019 19:52,PayBackId_634,1.0,0.0,1,0,0,0,0,0,0
871,CustomerId_28,1/27/2019 20:09,1000.0,-1000.0,1/27/2019 20:09,1110.0,2/11/2019 16:43,1.0,2/26/2019 20:09,PayBackId_2026,1.0,0.0,0,1,0,0,0,0,0
872,CustomerId_381,1/28/2019 3:37,1000.0,-1000.0,1/28/2019 3:37,1055.0,1/31/2019 14:04,1.0,2/27/2019 3:36,PayBackId_460,1.0,0.0,1,0,0,0,0,0,0
873,CustomerId_180,1/28/2019 4:56,500.0,-500.0,1/28/2019 4:56,523.0,1/30/2019 10:20,1.0,2/27/2019 4:55,PayBackId_695,1.0,0.0,1,0,0,0,0,0,0
874,CustomerId_315,1/28/2019 6:51,1000.0,-1000.0,1/28/2019 6:51,1110.0,2/11/2019 12:35,1.0,2/27/2019 6:51,PayBackId_107,1.0,0.0,0,1,0,0,0,0,0
875,CustomerId_381,1/28/2019 7:20,1000.0,-1000.0,1/28/2019 7:20,1050.0,1/30/2019 21:15,1.0,2/27/2019 7:20,PayBackId_1514,1.0,0.0,1,0,0,0,0,0,0
876,CustomerId_461,1/28/2019 8:09,6000.0,-6000.0,1/28/2019 8:09,7170.0,2/28/2019 12:46,1.0,2/27/2019 8:09,PayBackId_451,1.0,0.0,1,0,0,0,0,0,0
877,CustomerId_79,1/28/2019 8:37,2500.0,-2500.0,1/28/2019 8:37,2688.0,2/5/2019 5:17,1.0,2/27/2019 8:37,PayBackId_1496,1.0,0.0,1,0,0,0,0,0,0
881,CustomerId_308,1/28/2019 12:58,10000.0,-10000.0,1/28/2019 12:58,11100.0,2/12/2019 8:50,1.0,2/27/2019 12:58,PayBackId_1153,1.0,0.0,0,1,0,0,0,0,0
885,CustomerId_269,1/28/2019 18:54,11200.0,-10000.0,1/28/2019 18:54,11648.0,1/29/2019 16:27,1.0,2/27/2019 18:54,PayBackId_1098,1.0,0.0,0,0,0,0,0,0,1
887,CustomerId_233,1/29/2019 0:48,53500.0,-50000.0,1/29/2019 0:48,63933.0,3/1/2019 14:13,1.0,2/28/2019 0:47,PayBackId_706,1.0,0.0,0,0,0,0,0,0,1
